num_expediente,fecha_hora,cod_distrito,distrito,same_as_wikidata_distrito,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga,num_participante
2024S015624,2024-05-06T19:10:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.391649896968346,-3.653549970831718,0,0,"1"
2024S015624,2024-05-06T19:10:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.391649896968346,-3.653549970831718,0,0,"2"
2024S015624,2024-05-06T19:10:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Alcance,Despejado,Turismo,Pasajero,77,Se desconoce,40.391649896968346,-3.653549970831718,0,0,"3"
2024S015625,2024-05-06T17:15:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.42461590233232,-3.6904363721652165,0,0,"1"
2024S015625,2024-05-06T17:15:00Z,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.42461590233232,-3.6904363721652165,0,0,"2"
2024S015626,2024-05-06T19:15:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.38770604688371,-3.745528426496781,0,0,"1"
2024S015626,2024-05-06T19:15:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.38770604688371,-3.745528426496781,0,0,"2"
2024S015627,2024-05-06T18:00:00Z,19,Vicálvaro,https://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.400234309751916,-3.6244319785958186,0,0,"1"
2024S015627,2024-05-06T18:00:00Z,19,Vicálvaro,https://wikidata.org/entity/Q589403,Colisión fronto-lateral,Despejado,VMU eléctrico,Conductor,2,Ingreso inferior o igual a 24 horas,40.400234309751916,-3.6244319785958186,0,0,"2"
2024S015628,2024-05-06T16:25:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Atropello a persona,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.3715026890839,-3.606097558898598,0,0,"1"
2024S015628,2024-05-06T16:25:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Atropello a persona,Despejado,Turismo,Peatón,7,Asistencia sanitaria sólo en el lugar del accidente,40.3715026890839,-3.606097558898598,0,0,"2"
2024S015629,2024-05-06T18:50:00Z,12,Usera,https://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.38148413278781,-3.709186756740845,0,0,"1"
2024S015629,2024-05-06T18:50:00Z,12,Usera,https://wikidata.org/entity/Q953368,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.38148413278781,-3.709186756740845,0,0,"2"
2024S015630,2024-05-06T19:05:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.45981578890719,-3.699147111050075,0,0,"1"
2024S015630,2024-05-06T19:05:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.45981578890719,-3.699147111050075,0,0,"2"
2024S015631,2024-05-06T18:35:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,14,Sin asistencia sanitaria,40.42616997838983,-3.6296819378398197,0,0,"1"
2024S015631,2024-05-06T18:35:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.42616997838983,-3.6296819378398197,0,0,"2"
2024S015631,2024-05-06T18:35:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.42616997838983,-3.6296819378398197,0,0,"3"
2024S015632,2024-05-06T19:40:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Atropello a persona,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.47636939419722,-3.7175811334844133,0,0,"1"
2024S015632,2024-05-06T19:40:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Atropello a persona,Despejado,Turismo,Peatón,3,Ingreso superior a 24 horas,40.47636939419722,-3.7175811334844133,0,0,"2"
2024S015633,2024-05-06T16:40:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión múltiple,Despejado,Turismo,Conductor,77,Se desconoce,40.48316645090694,-3.681136940079459,0,0,"1"
2024S015633,2024-05-06T16:40:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión múltiple,Despejado,Turismo,Conductor,77,Se desconoce,40.48316645090694,-3.681136940079459,0,0,"2"
2024S015633,2024-05-06T16:40:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión múltiple,Despejado,Turismo,Conductor,77,Se desconoce,40.48316645090694,-3.681136940079459,0,0,"3"
2024S015634,2024-05-06T18:05:00Z,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión lateral,Se desconoce,Furgoneta,Conductor,77,Se desconoce,40.41019047449236,-3.6630636731724096,0,0,"1"
2024S015634,2024-05-06T18:05:00Z,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión lateral,Se desconoce,Todo terreno,Conductor,77,Se desconoce,40.41019047449236,-3.6630636731724096,0,0,"2"
2024S015634,2024-05-06T18:05:00Z,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión lateral,Se desconoce,Todo terreno,Pasajero,77,Se desconoce,40.41019047449236,-3.6630636731724096,0,0,"3"
2024S015634,2024-05-06T18:05:00Z,14,Moratalaz,https://wikidata.org/entity/Q2076109,Colisión lateral,Se desconoce,Todo terreno,Pasajero,77,Se desconoce,40.41019047449236,-3.6630636731724096,0,0,"4"
2024S015635,2024-05-06T19:22:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.44599741489653,-3.613192913940694,0,0,"1"
2024S015635,2024-05-06T19:22:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.44599741489653,-3.613192913940694,1,0,"2"
2024S015635,2024-05-06T19:22:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.44599741489653,-3.613192913940694,0,0,"3"
2024S015635,2024-05-06T19:22:00Z,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Colisión lateral,Despejado,Turismo,Pasajero,14,Sin asistencia sanitaria,40.44599741489653,-3.613192913940694,0,0,"4"
2024S015636,2024-05-06T19:43:00Z,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.40910220614116,-3.691963148346765,0,0,"1"
2024S015636,2024-05-06T19:43:00Z,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.40910220614116,-3.691963148346765,0,0,"2"
2024S015637,2024-05-06T18:25:00Z,10,Latina,https://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor,77,Se desconoce,40.41129794440611,-3.7347098918539143,0,0,"1"
2024S015637,2024-05-06T18:25:00Z,10,Latina,https://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.41129794440611,-3.7347098918539143,0,0,"2"
2024S015637,2024-05-06T18:25:00Z,10,Latina,https://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,77,Se desconoce,40.41129794440611,-3.7347098918539143,0,0,"3"
2024S015639,2024-05-06T19:15:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Atropello a persona,Despejado,Todo terreno,Conductor,14,Sin asistencia sanitaria,40.36141238500746,-3.6912397405899475,0,0,"1"
2024S015639,2024-05-06T19:15:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Atropello a persona,Despejado,Todo terreno,Peatón,7,Asistencia sanitaria sólo en el lugar del accidente,40.36141238500746,-3.6912397405899475,0,0,"2"
2024S015640,2024-05-06T16:26:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Choque contra obstáculo fijo,Despejado,Tractocamión,Conductor,77,Se desconoce,40.47280928237041,-3.6790740100168806,0,0,"1"
2024S015641,2024-05-06T20:18:00Z,10,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.41109186779327,-3.7387738051349206,0,0,"1"
2024S015641,2024-05-06T20:18:00Z,10,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.41109186779327,-3.7387738051349206,0,0,"2"
2024S015642,2024-05-06T19:35:00Z,10,Latina,https://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.407575715643,-3.733526235219729,0,0,"1"
2024S015642,2024-05-06T19:35:00Z,10,Latina,https://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.407575715643,-3.733526235219729,0,0,"2"
2024S015642,2024-05-06T19:35:00Z,10,Latina,https://wikidata.org/entity/Q794954,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.407575715643,-3.733526235219729,0,0,"3"
2024S015644,2024-05-06T18:44:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Todo terreno,Conductor,77,Se desconoce,40.47313521902077,-3.736197446777837,0,0,"1"
2024S015644,2024-05-06T18:44:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Todo terreno,Pasajero,77,Se desconoce,40.47313521902077,-3.736197446777837,0,0,"2"
2024S015644,2024-05-06T18:44:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Todo terreno,Pasajero,77,Se desconoce,40.47313521902077,-3.736197446777837,0,0,"3"
2024S015644,2024-05-06T18:44:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.47313521902077,-3.736197446777837,0,0,"4"
2024S015645,2024-05-06T21:35:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión lateral,Se desconoce,Autobús articulado,Conductor,77,Se desconoce,40.496393948713944,-3.6668263962229615,0,0,"1"
2024S015645,2024-05-06T21:35:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.496393948713944,-3.6668263962229615,0,0,"2"
2024S015647,2024-05-06T22:10:00Z,10,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Nublado,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.40925279617842,-3.7389658356113995,0,0,"1"
2024S015647,2024-05-06T22:10:00Z,10,Latina,https://wikidata.org/entity/Q794954,Colisión fronto-lateral,Nublado,Motocicleta hasta 125cc,Conductor,6,Asistencia sanitaria inmediata en centro de salud o mutua,40.40925279617842,-3.7389658356113995,0,0,"2"
2024S015648,2024-05-06T22:15:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Alcance,Despejado,Todo terreno,Conductor,77,Se desconoce,40.33825497448691,-3.7097346406852356,0,0,"1"
2024S015648,2024-05-06T22:15:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.33825497448691,-3.7097346406852356,0,0,"2"
2024S015648,2024-05-06T22:15:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Alcance,Despejado,Turismo,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.33825497448691,-3.7097346406852356,0,0,"3"
2024S015650,2024-05-07T00:00:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión lateral,Se desconoce,Camión rígido,Conductor,14,Sin asistencia sanitaria,40.406761255546336,-3.688710023430027,0,0,"1"
2024S015650,2024-05-07T00:00:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión lateral,Se desconoce,Turismo,Conductor,14,Sin asistencia sanitaria,40.406761255546336,-3.688710023430027,0,0,"2"
2024S015650,2024-05-07T00:00:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión lateral,Se desconoce,Turismo,Pasajero,14,Sin asistencia sanitaria,40.406761255546336,-3.688710023430027,0,0,"3"
2024S015653,2024-05-06T22:50:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,77,Se desconoce,40.37102601509411,-3.607659898308363,0,0,"1"
2024S015653,2024-05-06T22:50:00Z,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.37102601509411,-3.607659898308363,0,0,"2"
2024S015654,2024-05-06T22:50:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.48383489194643,-3.72669841847789,0,0,"1"
2024S015654,2024-05-06T22:50:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.48383489194643,-3.72669841847789,0,0,"2"
2024S015656,2024-05-07T08:00:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,5,Asistencia sanitaria ambulatoria con posterioridad,40.47193380354551,-3.698989659908062,0,0,"1"
2024S015656,2024-05-07T08:00:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.47193380354551,-3.698989659908062,0,0,"2"
2024S015657,2024-05-07T07:30:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Se desconoce,Furgoneta,Conductor,14,Sin asistencia sanitaria,40.38770292834837,-3.6537238915253822,0,0,"1"
2024S015657,2024-05-07T07:30:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.38770292834837,-3.6537238915253822,0,0,"2"
2024S015658,2024-05-04T20:40:00Z,10,Latina,https://wikidata.org/entity/Q794954,Otro,Se desconoce,Turismo,Conductor,14,Sin asistencia sanitaria,40.389997923262705,-3.742172187378507,0,0,"1"
2024S015658,2024-05-04T20:40:00Z,10,Latina,https://wikidata.org/entity/Q794954,Otro,Se desconoce,Turismo,Conductor,14,Sin asistencia sanitaria,40.389997923262705,-3.742172187378507,0,0,"2"
2024S015658,2024-05-04T20:40:00Z,10,Latina,https://wikidata.org/entity/Q794954,Otro,Se desconoce,Turismo,Peatón,3,Ingreso superior a 24 horas,40.389997923262705,-3.742172187378507,0,0,"3"
2024S015659,2024-05-07T08:18:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.445170300637145,-3.6986297856778614,0,0,"1"
2024S015659,2024-05-07T08:18:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.445170300637145,-3.6986297856778614,0,0,"2"
2024S015660,2024-05-07T08:35:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Se desconoce,Motocicleta hasta 125cc,Conductor,77,Se desconoce,40.36254261882371,-3.758159258320421,0,0,"1"
2024S015660,2024-05-07T08:35:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Se desconoce,Motocicleta hasta 125cc,Peatón,77,Se desconoce,40.36254261882371,-3.758159258320421,0,0,"2"
2024S015661,2024-05-07T08:40:00Z,17,Villaverde,https://wikidata.org/entity/Q919536,Otro,Se desconoce,Turismo,Conductor,77,Se desconoce,40.33182469609012,-3.710832713747761,0,0,"1"
2024S015662,2024-05-07T08:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.45880138335182,-3.6895478230041228,0,0,"1"
2024S015662,2024-05-07T08:10:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Colisión fronto-lateral,Se desconoce,Turismo,Conductor,77,Se desconoce,40.45880138335182,-3.6895478230041228,0,0,"2"
2024S015663,2024-05-07T08:03:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión múltiple,Se desconoce,Turismo,Conductor,77,Se desconoce,40.40446636274528,-3.72227334767881,0,0,"1"
2024S015663,2024-05-07T08:03:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión múltiple,Se desconoce,Turismo,Conductor,77,Se desconoce,40.40446636274528,-3.72227334767881,0,0,"2"
2024S015663,2024-05-07T08:03:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Colisión múltiple,Se desconoce,Turismo,Conductor,77,Se desconoce,40.40446636274528,-3.72227334767881,0,0,"3"
2024S015664,2024-05-07T09:15:00Z,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,6,Asistencia sanitaria inmediata en centro de salud o mutua,40.42614911290606,-3.6991520375100366,0,0,"1"
2024S015664,2024-05-07T09:15:00Z,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,Sin especificar,Conductor,77,Se desconoce,40.42614911290606,-3.6991520375100366,0,0,"2"
2024S015665,2024-05-07T09:45:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.440008971875606,-3.710320205646141,0,0,"1"
2024S015665,2024-05-07T09:45:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.440008971875606,-3.710320205646141,0,0,"2"
2024S015666,2024-05-07T09:50:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,7,Asistencia sanitaria sólo en el lugar del accidente,40.455515556600226,-3.785196637633778,0,0,"1"
2024S015666,2024-05-07T09:50:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.455515556600226,-3.785196637633778,0,0,"2"
2024S015667,2024-05-07T08:12:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.503372553942285,-3.6736109080513764,0,0,"1"
2024S015667,2024-05-07T08:12:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,2,Ingreso inferior o igual a 24 horas,40.503372553942285,-3.6736109080513764,0,0,"2"
2024S015668,2024-05-07T09:40:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,Camión rígido,Conductor,77,Se desconoce,40.42009966713476,-3.658469505435195,0,0,"1"
2024S015668,2024-05-07T09:40:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.42009966713476,-3.658469505435195,0,0,"2"
2024S015669,2024-05-07T10:50:00Z,5,Chamartín,https://wikidata.org/entity/Q1766348,Otro,Despejado,Turismo,Conductor,77,Se desconoce,40.47944663629388,-3.6855589576230394,0,0,"1"
2024S015670,2024-05-07T08:45:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Alcance,Se desconoce,Turismo,Conductor,77,Se desconoce,40.4453195255601,-3.646664169387317,0,0,"1"
2024S015670,2024-05-07T08:45:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Alcance,Se desconoce,Turismo,Conductor,77,Se desconoce,40.4453195255601,-3.646664169387317,0,0,"2"
2024S015671,2024-05-07T09:10:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,77,Se desconoce,40.406247896629665,-3.6795477434049864,0,0,"1"
2024S015671,2024-05-07T09:10:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,77,Se desconoce,40.406247896629665,-3.6795477434049864,0,0,"2"
2024S015671,2024-05-07T09:10:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,77,Se desconoce,40.406247896629665,-3.6795477434049864,0,0,"3"
2024S015671,2024-05-07T09:10:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.406247896629665,-3.6795477434049864,0,0,"4"
2024S015671,2024-05-07T09:10:00Z,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión fronto-lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.406247896629665,-3.6795477434049864,0,0,"5"
2024S015673,2024-05-07T11:30:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Caída,Despejado,Motocicleta hasta 125cc,Conductor,14,Sin asistencia sanitaria,40.47229722253028,-3.6999725516470607,0,0,"1"
2024S015673,2024-05-07T11:30:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Caída,Despejado,Motocicleta hasta 125cc,Pasajero,7,Asistencia sanitaria sólo en el lugar del accidente,40.47229722253028,-3.6999725516470607,0,0,"2"
2024S015674,2024-05-07T10:15:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Alcance,Despejado,Furgoneta,Conductor,77,Se desconoce,40.48520194567164,-3.693345812202379,0,0,"1"
2024S015674,2024-05-07T10:15:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Alcance,Despejado,Turismo,Conductor,77,Se desconoce,40.48520194567164,-3.693345812202379,0,0,"2"
2024S015675,2024-05-07T12:00:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor,14,Sin asistencia sanitaria,40.438575797400794,-3.717733302464238,0,0,"1"
2024S015675,2024-05-07T12:00:00Z,7,Chamberí,https://wikidata.org/entity/Q1763370,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón,7,Asistencia sanitaria sólo en el lugar del accidente,40.438575797400794,-3.717733302464238,0,0,"2"
2024S015676,2024-05-07T09:25:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,Ciclomotor,Conductor,2,Ingreso inferior o igual a 24 horas,40.42468965410255,-3.628548237799237,0,0,"1"
2024S015676,2024-05-07T09:25:00Z,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.42468965410255,-3.628548237799237,0,0,"2"
2024S015677,2024-05-07T12:20:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.39795755687825,-3.6596677800875983,1,0,"1"
2024S015677,2024-05-07T12:20:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.39795755687825,-3.6596677800875983,0,0,"2"
2024S015677,2024-05-07T12:20:00Z,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Choque contra obstáculo fijo,Se desconoce,Turismo,Conductor,77,Se desconoce,40.39795755687825,-3.6596677800875983,0,0,"3"
2024S015678,2024-05-07T10:20:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión múltiple,Despejado,Turismo,Conductor,6,Asistencia sanitaria inmediata en centro de salud o mutua,40.47432299643668,-3.743453780498799,0,0,"1"
2024S015678,2024-05-07T10:20:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión múltiple,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.47432299643668,-3.743453780498799,0,0,"2"
2024S015678,2024-05-07T10:20:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión múltiple,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.47432299643668,-3.743453780498799,0,0,"3"
2024S015678,2024-05-07T10:20:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión múltiple,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.47432299643668,-3.743453780498799,0,0,"4"
2024S015679,2024-05-07T12:20:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión lateral,Despejado,Bicicleta,Conductor,14,Sin asistencia sanitaria,40.49101753471132,-3.716191354257587,0,0,"1"
2024S015679,2024-05-07T12:20:00Z,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.49101753471132,-3.716191354257587,0,0,"2"
2024S015680,2024-05-07T12:45:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.40207180648721,-3.697017368277037,0,0,"1"
2024S015680,2024-05-07T12:45:00Z,2,Arganzuela,https://wikidata.org/entity/Q2000929,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,77,Se desconoce,40.40207180648721,-3.697017368277037,0,0,"2"
2024S015681,2024-05-07T12:00:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,Otros vehículos con motor,Conductor,14,Sin asistencia sanitaria,40.426475436533046,-3.7193847432121503,0,0,"1"
2024S015681,2024-05-07T12:00:00Z,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión fronto-lateral,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.426475436533046,-3.7193847432121503,0,0,"2"
2024S015682,2024-05-07T12:00:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Alcance,Despejado,Turismo,Conductor,14,Sin asistencia sanitaria,40.47315471692914,-3.7026711300517836,0,0,"1"
2024S015682,2024-05-07T12:00:00Z,6,Tetuán,https://wikidata.org/entity/Q1773540,Alcance,Despejado,Turismo,Conductor,1,Atención en urgencias sin posterior ingreso,40.47315471692914,-3.7026711300517836,0,0,"2"
2024S015683,2024-05-07T11:20:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,77,Se desconoce,40.393702894055515,-3.723336620026911,0,0,"1"
2024S015683,2024-05-07T11:20:00Z,11,Carabanchel,https://wikidata.org/entity/Q1001991,Colisión lateral,Despejado,Turismo,Conductor,77,Se desconoce,40.393702894055515,-3.723336620026911,0,0,"2"
