num_expediente,fecha,hora,localizacion,numero,cod_distrito,distrito,distrito_urls,tipo_accidente,estado_meteorologico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2024S020146,2024-06-19T00:00:00Z,10:00:00,CALL. ALFONSO FERNANDEZ CLAUSELLS / CALL. ISIDRO DOMPABLO,11A,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Furgoneta,Conductor,De 55 a 59 años,Hombre,NULL,NULL,438585.235,4479370.845,N,"NULL"
2024S020146,2024-06-19T00:00:00Z,10:00:00,CALL. ALFONSO FERNANDEZ CLAUSELLS / CALL. ISIDRO DOMPABLO,11A,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 35 a 39 años,Hombre,NULL,NULL,438585.235,4479370.845,N,"NULL"
2024S020147,2024-06-19T00:00:00Z,8:30:00,"AUTOV. M-30, 31RA51 CALZADA 1 LATERAL P.K. 30,800",31RA51,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,2,Ingreso inferior o igual a 24 horas,441529.433,4481696.873,N,"NULL"
2024S020147,2024-06-19T00:00:00Z,8:30:00,"AUTOV. M-30, 31RA51 CALZADA 1 LATERAL P.K. 30,800",31RA51,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,441529.433,4481696.873,N,"NULL"
2024S020147,2024-06-19T00:00:00Z,8:30:00,"AUTOV. M-30, 31RA51 CALZADA 1 LATERAL P.K. 30,800",31RA51,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Alcance,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,441529.433,4481696.873,N,"NULL"
2024S020149,2024-06-19T00:00:00Z,11:15:00,AVDA. ILUSTRACION / CALL. NARCIS MONTURIOL,0,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,NULL,NULL,440727.326,4481718.503,N,"NULL"
2024S020149,2024-06-19T00:00:00Z,11:15:00,AVDA. ILUSTRACION / CALL. NARCIS MONTURIOL,0,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,NULL,NULL,440727.326,4481718.503,N,"NULL"
2024S020150,2024-06-19T00:00:00Z,9:40:00,CALL. ALBALA / CALL. SAN ROMUALDO,2,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,447361.678,4476357.869,N,"NULL"
2024S020150,2024-06-19T00:00:00Z,9:40:00,CALL. ALBALA / CALL. SAN ROMUALDO,2,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,447361.678,4476357.869,N,"NULL"
2024S020153,2024-06-19T00:00:00Z,7:40:00,AVDA. CARABANCHEL ALTO / AVDA. PESETA,42A,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,NULL,Turismo,Conductor,De 50 a 54 años,Hombre,NULL,NULL,435984.513,4468202.43,N,"NULL"
2024S020153,2024-06-19T00:00:00Z,7:40:00,AVDA. CARABANCHEL ALTO / AVDA. PESETA,42A,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión fronto-lateral,NULL,Turismo,Conductor,De 55 a 59 años,Mujer,NULL,NULL,435984.513,4468202.43,N,"NULL"
2024S020155,2024-06-19T00:00:00Z,12:20:00,"CALL. SANTA ENGRACIA, 147",147,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,NULL,NULL,440414.575,4477272.615,N,"NULL"
2024S020155,2024-06-19T00:00:00Z,12:20:00,"CALL. SANTA ENGRACIA, 147",147,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Turismo,Conductor,Más de 74 años,Hombre,NULL,NULL,440414.575,4477272.615,N,"NULL"
2024S020157,2024-06-19T00:00:00Z,10:40:00,"CALL. GARCIA DE PAREDES, 61",61,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Choque contra obstáculo fijo,Despejado,Camión rígido,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,441255.811,4476450.383,N,"NULL"
2024S020157,2024-06-19T00:00:00Z,10:40:00,"CALL. GARCIA DE PAREDES, 61",61,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,14,Sin asistencia sanitaria,441255.811,4476450.383,N,"NULL"
2024S020158,2024-06-19T00:00:00Z,13:11:00,CALL. MENDEZ ALVARO / AUTOV. M-30,97,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión lateral,Despejado,Tractocamión,Conductor,De 45 a 49 años,Hombre,NULL,NULL,442697.551,4471504.184,N,"NULL"
2024S020158,2024-06-19T00:00:00Z,13:11:00,CALL. MENDEZ ALVARO / AUTOV. M-30,97,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,NULL,NULL,442697.551,4471504.184,N,"NULL"
2024S020160,2024-06-19T00:00:00Z,12:40:00,"AUTOV. M-30, 31NC80",31NC80,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,NULL,NULL,442363.211,4481642.855,N,"NULL"
2024S020160,2024-06-19T00:00:00Z,12:40:00,"AUTOV. M-30, 31NC80",31NC80,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,NULL,NULL,442363.211,4481642.855,N,"NULL"
2024S020160,2024-06-19T00:00:00Z,12:40:00,"AUTOV. M-30, 31NC80",31NC80,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Pasajero,De 70 a 74 años,Hombre,NULL,NULL,442363.211,4481642.855,N,"NULL"
2024S020160,2024-06-19T00:00:00Z,12:40:00,"AUTOV. M-30, 31NC80",31NC80,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Pasajero,Más de 74 años,Hombre,NULL,NULL,442363.211,4481642.855,N,"NULL"
2024S020161,2024-06-19T00:00:00Z,12:50:00,PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE,67,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 21 a 24 años,Hombre,2,Ingreso inferior o igual a 24 horas,441371.392,4477478.797,N,"NULL"
2024S020161,2024-06-19T00:00:00Z,12:50:00,PASEO. CASTELLANA / CALL. RAIMUNDO FERNANDEZ VILLAVERDE,67,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,14,Sin asistencia sanitaria,441371.392,4477478.797,N,"NULL"
2024S020164,2024-06-19T00:00:00Z,13:50:00,"CALL. MAIQUEZ, 18",18,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,442918.489,4474682.677,N,"NULL"
2024S020164,2024-06-19T00:00:00Z,13:50:00,"CALL. MAIQUEZ, 18",18,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión lateral,Despejado,Motocicleta > 125cc,Pasajero,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,442918.489,4474682.677,N,"NULL"
2024S020164,2024-06-19T00:00:00Z,13:50:00,"CALL. MAIQUEZ, 18",18,3,Retiro,https://www.wikidata.org/wiki/Q2002296,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,442918.489,4474682.677,N,"NULL"
2024S020165,2024-06-19T00:00:00Z,12:50:00,"CALL. SANTA GENOVEVA, 54",54,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Camión rígido,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,444852.43,4474843.087,N,"NULL"
2024S020165,2024-06-19T00:00:00Z,12:50:00,"CALL. SANTA GENOVEVA, 54",54,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444852.43,4474843.087,N,"NULL"
2024S020166,2024-06-19T00:00:00Z,14:05:00,"AVDA. GRAN VIA DEL SURESTE, 53A",53A,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 25 a 29 años,Mujer,14,Sin asistencia sanitaria,449657.613,4467675.538,N,"NULL"
2024S020166,2024-06-19T00:00:00Z,14:05:00,"AVDA. GRAN VIA DEL SURESTE, 53A",53A,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Colisión fronto-lateral,Nublado,Turismo,Conductor,De 40 a 44 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,449657.613,4467675.538,N,"NULL"
2024S020167,2024-06-19T00:00:00Z,14:11:00,CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LAS NIEVES,11,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Autobús,Conductor,De 40 a 44 años,Hombre,NULL,NULL,444545.948,4476368.723,N,"NULL"
2024S020167,2024-06-19T00:00:00Z,14:11:00,CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LAS NIEVES,11,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Autobús,Pasajero,De 21 a 24 años,Mujer,NULL,NULL,444545.948,4476368.723,N,"NULL"
2024S020167,2024-06-19T00:00:00Z,14:11:00,CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LAS NIEVES,11,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Autobús,Pasajero,De 35 a 39 años,Hombre,NULL,NULL,444545.948,4476368.723,N,"NULL"
2024S020167,2024-06-19T00:00:00Z,14:11:00,CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LAS NIEVES,11,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Autobús,Pasajero,De 35 a 39 años,Mujer,NULL,NULL,444545.948,4476368.723,N,"NULL"
2024S020167,2024-06-19T00:00:00Z,14:11:00,CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LAS NIEVES,11,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,NULL,NULL,444545.948,4476368.723,N,"NULL"
2024S020167,2024-06-19T00:00:00Z,14:11:00,CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LAS NIEVES,11,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Turismo,Pasajero,De 50 a 54 años,Mujer,NULL,NULL,444545.948,4476368.723,N,"NULL"
2024S020168,2024-06-19T00:00:00Z,14:40:00,CALL. MARCELO USERA / CALL. MONEDEROS,22,12,Usera,https://www.wikidata.org/wiki/Q953368,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440504.907,4470967.654,N,"NULL"
2024S020168,2024-06-19T00:00:00Z,14:40:00,CALL. MARCELO USERA / CALL. MONEDEROS,22,12,Usera,https://www.wikidata.org/wiki/Q953368,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,440504.907,4470967.654,N,"NULL"
2024S020169,2024-06-19T00:00:00Z,15:00:00,CALL. GENERAL RICARDOS / CALL. CASTRO DE ORO,147,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,438039.59,4471254.774,N,"NULL"
2024S020169,2024-06-19T00:00:00Z,15:00:00,CALL. GENERAL RICARDOS / CALL. CASTRO DE ORO,147,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Alcance,Despejado,Turismo,Pasajero,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,438039.59,4471254.774,N,"NULL"
2024S020169,2024-06-19T00:00:00Z,15:00:00,CALL. GENERAL RICARDOS / CALL. CASTRO DE ORO,147,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Alcance,Despejado,VMU eléctrico,Conductor,De 40 a 44 años,Hombre,1,Atención en urgencias sin posterior ingreso,438039.59,4471254.774,N,"NULL"
2024S020170,2024-06-19T00:00:00Z,15:25:00,CALL. SAN CUGAT DEL VALLES / CALL. ANASTASIA LOPEZ,1,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión lateral,Despejado,Camión rígido,Conductor,De 60 a 64 años,Hombre,NULL,NULL,441247.172,4483192.558,N,"NULL"
2024S020170,2024-06-19T00:00:00Z,15:25:00,CALL. SAN CUGAT DEL VALLES / CALL. ANASTASIA LOPEZ,1,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,NULL,NULL,441247.172,4483192.558,N,"NULL"
2024S020170,2024-06-19T00:00:00Z,15:25:00,CALL. SAN CUGAT DEL VALLES / CALL. ANASTASIA LOPEZ,1,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Colisión lateral,Despejado,Turismo,Pasajero,De 45 a 49 años,Hombre,NULL,NULL,441247.172,4483192.558,N,"NULL"
2024S020171,2024-06-19T00:00:00Z,15:30:00,"CALL. VIA LUSITANA, 12",12,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,NULL,NULL,438874.386,4470632.61,N,"NULL"
2024S020171,2024-06-19T00:00:00Z,15:30:00,"CALL. VIA LUSITANA, 12",12,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Mujer,NULL,NULL,438874.386,4470632.61,N,"NULL"
2024S020173,2024-06-19T00:00:00Z,15:10:00,CALL. ALCALA / CALL. NICOLASA GOMEZ,573,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,NULL,NULL,447825.924,4477307.901,N,"NULL"
2024S020173,2024-06-19T00:00:00Z,15:10:00,CALL. ALCALA / CALL. NICOLASA GOMEZ,573,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 35 a 39 años,Mujer,NULL,NULL,447825.924,4477307.901,N,"NULL"
2024S020173,2024-06-19T00:00:00Z,15:10:00,CALL. ALCALA / CALL. NICOLASA GOMEZ,573,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,NULL,NULL,447825.924,4477307.901,N,"NULL"
2024S020173,2024-06-19T00:00:00Z,15:10:00,CALL. ALCALA / CALL. NICOLASA GOMEZ,573,20,San Blas-Canillejas,https://www.wikidata.org/wiki/Q2001937,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,447825.924,4477307.901,N,"NULL"
2024S020177,2024-06-19T00:00:00Z,15:42:00,"CALL. YERMA, 8",8,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,NULL,NULL,443076.305,4480778.952,N,"NULL"
2024S020177,2024-06-19T00:00:00Z,15:42:00,"CALL. YERMA, 8",8,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,443076.305,4480778.952,N,"NULL"
2024S020179,2024-06-19T00:00:00Z,14:25:00,PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441073.964,4474097.486,N,"NULL"
2024S020179,2024-06-19T00:00:00Z,14:25:00,PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO,3,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,14,Sin asistencia sanitaria,441073.964,4474097.486,N,"NULL"
2024S020180,2024-06-19T00:00:00Z,16:55:00,"CALL. O'DONNELL, 1",1,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión múltiple,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,14,Sin asistencia sanitaria,442191.565,4474752.732,N,"NULL"
2024S020180,2024-06-19T00:00:00Z,16:55:00,"CALL. O'DONNELL, 1",1,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión múltiple,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,442191.565,4474752.732,N,"NULL"
2024S020180,2024-06-19T00:00:00Z,16:55:00,"CALL. O'DONNELL, 1",1,4,Salamanca,https://www.wikidata.org/wiki/Q1773521,Colisión múltiple,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,442191.565,4474752.732,N,"NULL"
2024S020181,2024-06-19T00:00:00Z,16:12:00,AVDA. GRAN VIA DE HORTALEZA / CALL. COSTA RICA,1,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,443454.43,4478955.684,N,"NULL"
2024S020181,2024-06-19T00:00:00Z,16:12:00,AVDA. GRAN VIA DE HORTALEZA / CALL. COSTA RICA,1,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,Colisión lateral,Despejado,Turismo,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,443454.43,4478955.684,N,"NULL"
2024S020182,2024-06-19T00:00:00Z,15:15:00,"CALL. EMETERIO CASTAÑOS, 2",2,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Autobús,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,443751.463,4479269.893,N,"NULL"
2024S020182,2024-06-19T00:00:00Z,15:15:00,"CALL. EMETERIO CASTAÑOS, 2",2,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,443751.463,4479269.893,N,"NULL"
2024S020183,2024-06-19T00:00:00Z,16:45:00,PASEO. PRADO / PLAZA. CIBELES,2,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,441145.171,4474500.494,N,"NULL"
2024S020183,2024-06-19T00:00:00Z,16:45:00,PASEO. PRADO / PLAZA. CIBELES,2,1,Centro,https://www.wikidata.org/wiki/Q1763376,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,441145.171,4474500.494,N,"NULL"
2024S020185,2024-06-19T00:00:00Z,16:00:00,"CALL. VIRGEN DEL SAGRARIO, 22",22,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,1,Atención en urgencias sin posterior ingreso,444930.235,4476351.346,N,"NULL"
2024S020186,2024-06-19T00:00:00Z,16:10:00,"PASEO. CASTELLANA, 33",33,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,NULL,NULL,441549.595,4475933.016,N,"NULL"
2024S020186,2024-06-19T00:00:00Z,16:10:00,"PASEO. CASTELLANA, 33",33,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,441549.595,4475933.016,N,"NULL"
2024S020187,2024-06-19T00:00:00Z,18:32:00,"CALL. LA BAÑEZA, 20",20,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 70 a 74 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,439513.606,4480866.446,N,"NULL"
2024S020187,2024-06-19T00:00:00Z,18:32:00,"CALL. LA BAÑEZA, 20",20,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,Caída,Despejado,Turismo,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,439513.606,4480866.446,N,"NULL"
2024S020191,2024-06-19T00:00:00Z,20:03:00,"CALL. MARIA DE MOLINA, 1",1,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,NULL,NULL,441552.587,4476593.818,N,"NULL"
2024S020191,2024-06-19T00:00:00Z,20:03:00,"CALL. MARIA DE MOLINA, 1",1,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Conductor,De 30 a 34 años,Mujer,NULL,NULL,441552.587,4476593.818,N,"NULL"
2024S020191,2024-06-19T00:00:00Z,20:03:00,"CALL. MARIA DE MOLINA, 1",1,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,NULL,NULL,441552.587,4476593.818,N,"NULL"
2024S020192,2024-06-19T00:00:00Z,19:30:00,"CALL. NEBULOSAS, 20",20,2,Arganzuela,https://www.wikidata.org/wiki/Q2000929,Caída,Despejado,VMU eléctrico,Conductor,De 15 a 17 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441693.873,4472069.513,N,"NULL"
2024S020193,2024-06-19T00:00:00Z,15:50:00,"CALL. SAN FLORENCIO, 3",3,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Choque contra obstáculo fijo,NULL,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,444001.23,4472850.456,N,"NULL"
2024S020194,2024-06-19T00:00:00Z,19:55:00,"CALL. PADRE CLARET, 7",7,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Furgoneta,Conductor,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,443602.137,4477347.978,N,"NULL"
2024S020194,2024-06-19T00:00:00Z,19:55:00,"CALL. PADRE CLARET, 7",7,5,Chamartín,https://www.wikidata.org/wiki/Q1766348,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,443602.137,4477347.978,N,"NULL"
2024S020197,2024-06-19T00:00:00Z,19:40:00,"CALL. ROSARIO ROMERO, 12",12,6,Tetuán,https://www.wikidata.org/wiki/Q1773540,Caída,Despejado,VMU eléctrico,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440796.519,4480073.647,S,"NULL"
2024S020198,2024-06-19T00:00:00Z,20:15:00,"CALL. MERIDA, 6",6,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,NULL,NULL,445983.199,4473165.946,N,"NULL"
2024S020198,2024-06-19T00:00:00Z,20:15:00,"CALL. MERIDA, 6",6,14,Moratalaz,https://www.wikidata.org/wiki/Q2076109,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,NULL,NULL,445983.199,4473165.946,N,"NULL"
2024S020199,2024-06-19T00:00:00Z,18:40:00,"AVDA. SANTA EUGENIA, 35",35,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Otro,Despejado,Autobús,Conductor,De 30 a 34 años,Hombre,14,Sin asistencia sanitaria,447981.578,4470558.974,N,"NULL"
2024S020199,2024-06-19T00:00:00Z,18:40:00,"AVDA. SANTA EUGENIA, 35",35,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,Otro,Despejado,Autobús,Peatón,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,447981.578,4470558.974,N,"NULL"
2024S020201,2024-06-19T00:00:00Z,18:15:00,CALL. LUCHANA / CALL. GARCILASO,25,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440677.556,4475855.285,N,"NULL"
2024S020201,2024-06-19T00:00:00Z,18:15:00,CALL. LUCHANA / CALL. GARCILASO,25,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,14,Sin asistencia sanitaria,440677.556,4475855.285,N,"NULL"
2024S020202,2024-06-19T00:00:00Z,20:30:00,"AVDA. PABLO NERUDA, 91",91,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión fronto-lateral,Despejado,Autobús,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,443694.967,4470367.617,N,"NULL"
2024S020202,2024-06-19T00:00:00Z,20:30:00,"AVDA. PABLO NERUDA, 91",91,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión fronto-lateral,Despejado,Autobús,Pasajero,De 45 a 49 años,Mujer,NULL,NULL,443694.967,4470367.617,N,"NULL"
2024S020202,2024-06-19T00:00:00Z,20:30:00,"AVDA. PABLO NERUDA, 91",91,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión fronto-lateral,Despejado,Maquinaria de obras,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,443694.967,4470367.617,N,"NULL"
2024S020202,2024-06-19T00:00:00Z,20:30:00,"AVDA. PABLO NERUDA, 91",91,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,Colisión fronto-lateral,Despejado,Maquinaria de obras,Pasajero,De 55 a 59 años,Mujer,14,Sin asistencia sanitaria,443694.967,4470367.617,N,"NULL"
2024S020204,2024-06-19T00:00:00Z,20:00:00,CALL. MARQUES DE URQUIJO / CALL. PRINCESA,57,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Mujer,14,Sin asistencia sanitaria,439235.005,4475805.794,N,"NULL"
